,Title,Rating,Rating Count and Reviews,Current Price,Original Price,Discount,Processor,RAM Capacity,Operating System,SSD Capacity,Screen Size
728,HP AMD Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/Windows 11 Home) x360-ay1062au Thin and Light Laptop,,,"₹64,990","₹90,938",28% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,33.78 cm (13.3 Inch) Touchscreen Display
729,HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664TX 2 in...,,,"₹1,95,990","₹2,24,823",12% off,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Touchscreen Display
730,Acer Nitro 5 (2023) AMD Ryzen 7 Octa Core 7735HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.4,40 Ratings&5 Reviews,"₹69,990","₹1,08,990",35% off,AMD Ryzen 7 Octa Core Processor,8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
731,Infinix X2 Slim Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light ...,4.2,"1,194 Ratings&162 Reviews","₹31,990","₹54,990",41% off,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
732,ASUS Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) E510KA-EJ011WS Thin and Light L...,,,"₹30,990","₹37,990",18% off,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
733,DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511...,4.1,87 Ratings&11 Reviews,"₹51,299","₹85,000",39% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
734,Lenovo Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) ...,3.7,3 Ratings&0 Reviews,"₹81,990","₹1,14,690",28% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
735,HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,,,"₹1,35,990","₹1,57,945",13% off,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.89 cm (16.1 inch) Display
736,Infinix GT Book Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,4.3,27 Ratings&3 Reviews,"₹79,990","₹1,29,990",38% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
737,ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Wind...,4.4,24 Ratings&6 Reviews,"₹99,990","₹1,34,990",25% off,Intel Core i9 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
738,HP Intel Core N N200 - (8 GB/128 GB/Chrome OS) 14b-cd0012TU Chromebook,,,"₹40,990","₹46,055",10% off,Intel Core N Processor,8 GB LPDDR5 RAM,Chrome Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty
739,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",4.2,"1,881 Ratings&105 Reviews","₹52,990","₹73,990",28% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
740,,,,,,,,,,,
741,,,,,,,,,,,
742,,4.3,,,,38% off,,,,,
743,,,,,,,,,,,
744,,,,,,,,,,,
745,,,,,,,,,,,
746,,,,,,,,,,,
747,HP Pavilion Aero (2023) AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2055AU T...,4.3,257 Ratings&30 Reviews,"₹72,490","₹80,314",9% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,33.78 cm (13.3 Inch) Display
748,DELL G15-5530 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,3.8,20 Ratings&1 Reviews,"₹78,890","₹1,02,317",22% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
749,MSI Katana A17 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,,,"₹1,19,990","₹1,34,990",11% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,43.94 cm (17.3 Inch) Display
750,Lenovo Yoga 7 2-in-1 AI PC WUXGA OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IML...,,,"₹1,17,990","₹1,60,890",26% off,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Touchscreen Display
751,HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,4.2,"2,013 Ratings&114 Reviews","₹55,999","₹68,223",17% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
752,MSI Stealth 16 Studio Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,,,"₹2,34,990","₹3,35,990",30% off,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
753,Lenovo Legion Pro 7 Intel Core i9 13th Gen 13900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NV...,,,"₹2,74,990","₹4,19,890",34% off,Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display
754,Lenovo IdeaPad Slim 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin an...,3.9,55 Ratings&5 Reviews,"₹59,990","₹81,990",26% off,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
755,MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,,,"₹99,990","₹1,11,990",10% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
756,ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1502CBA-NJ1090WS...,4.2,52 Ratings&5 Reviews,"₹36,990","₹50,990",27% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
757,Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 14...,4.1,107 Ratings&12 Reviews,"₹81,190","₹1,27,590",36% off,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
758,Lenovo V15 Series AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light L...,3.8,11 Ratings&0 Reviews,"₹33,800","₹57,600",41% off,AMD Ryzen 5 Quad Core Processor,8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
759,Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,,,"₹69,990","₹99,990",30% off,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
760,Acer Aspire 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-50CP Thin and L...,4,726 Ratings&56 Reviews,"₹43,990","₹51,999",15% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
761,ASUS TUF Gaming F15 (2024) Intel Core i5 10th Gen 10200H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,4.4,"7,033 Ratings&668 Reviews","₹58,990","₹70,990",16% off,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
762,HP Victus Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,,,"₹94,990","₹1,13,017",15% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
763,"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 9 185H - (16 GB/1 TB...",,,"₹1,24,990","₹1,52,990",18% off,Intel Core Ultra 9 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
764,HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,4.3,"7,137 Ratings&558 Reviews","₹43,480","₹55,691",21% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
765,HP 15s Intel Celeron Dual Core N4020 - (4 GB/1 TB HDD/Windows 10 Home) 15s-du1044tu Thin and Light Lap...,3.9,"1,448 Ratings&171 Reviews","₹22,071","₹27,208",18% off,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
766,Acer Nitro 5 AMD Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NV...,4.4,315 Ratings&47 Reviews,"₹91,499","₹1,39,000",34% off,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD
767,Infinix X1 Slim Series Intel Core i7 10th Gen 1065G7 - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin an...,3.8,156 Ratings&33 Reviews,"₹54,990","₹69,999",21% off,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
768,MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,5,3 Ratings&0 Reviews,"₹62,990","₹76,990",18% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
769,MSI Modern 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busines...,,,"₹32,990","₹48,990",32% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
770,HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,4.9,8 Ratings&0 Reviews,"₹1,08,990","₹1,44,641",24% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,40.89 cm (16.1 inch) Display
771,,,,,,,,,,,
772,,,,,,,,,,,
773,,3.9,,,,18% off,,,,,
774,,,,,,,,,,,
775,,,,,,,,,,,
776,,,,,,,,,,,
777,,,,,,,,,,,
778,,,,,,,,,,,
779,HP AMD Athlon Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 247 G8 Laptop,,,"₹23,740","₹78,654",69% off,AMD Athlon Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD,35.56 cm (14 inch) Display
780,HP Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook,3.9,"2,884 Ratings&355 Reviews","₹23,990","₹30,016",20% off,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,Chrome Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
781,Lenovo LOQ 2024 Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,3.9,40 Ratings&5 Reviews,"₹60,990","₹82,690",26% off,Intel Core i5 Processor (12th Gen),12 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
782,MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) QIX-00031 Th...,,,"₹1,92,990","₹1,98,999",3% off,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,33.02 cm (13 inch) Touchscreen Display
783,ASUS AMD Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM751WS Thin and Light Laptop,,,"₹98,400","₹1,20,990",18% off,AMD Ryzen 7 Quad Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
784,HP OMEN Intel Core i9 13th Gen 13900HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,,,"₹2,37,650","₹2,77,278",14% off,Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
785,DELL Inspiron Intel Core i5 13th Gen 13450HX - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,3.8,20 Ratings&1 Reviews,"₹73,990","₹94,987",22% off,Intel Core i5 Processor (13th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
786,HP Pavilion Aero (2023) AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2056AU T...,4.3,257 Ratings&30 Reviews,"₹69,990","₹80,314",12% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,33.78 cm (13.3 Inch) Display
787,HP Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1023TU Thin and Light Laptop,,,"₹85,990","₹98,983",13% off,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
788,DELL G15-5530 Intel Core i5 13th Gen 13450HX - (8 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA Ge...,,,"₹74,790","₹96,791",22% off,Intel Core i5 Processor (13th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
789,Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYU3HN/A,4.5,211 Ratings&15 Reviews,"₹1,26,890","₹1,34,900",5% off,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,256 GB SSD,38.1 cm (15 Inch) Display
790,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,4.1,107 Ratings&12 Reviews,"₹77,890","₹1,21,790",36% off,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 Inch) Display
791,HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,3.8,244 Ratings&27 Reviews,"₹29,990","₹46,900",36% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
792,HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Lig...,4.1,74 Ratings&7 Reviews,"₹44,999","₹55,691",19% off,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
793,MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (32 GB/1 TB SSD/Windows 11 Home) QLP-00014 Thin...,,,"₹2,61,990","₹2,69,999",2% off,Intel Core i7 Processor (12th Gen),32 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,33.02 cm (13 inch) Touchscreen Display
794,Lenovo IdeaPad Flex 5 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Lapto...,4.4,92 Ratings&10 Reviews,"₹84,000","₹1,10,000",23% off,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
795,DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA GeF...,,,"₹1,02,890","₹1,29,999",20% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
796,Colorful Evol P-15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,4.5,18 Ratings&8 Reviews,"₹68,990","₹99,999",31% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
797,DELL Inspiron 3520 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thi...,3.7,17 Ratings&0 Reviews,"₹37,890","₹58,900",35% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
798,"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 5 125H - (16 GB/1 TB...",4.4,8 Ratings&1 Reviews,"₹96,990","₹1,06,990",9% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
799,DELL Inspiron Intel Core i7 13th Gen I7-1355U - (16 GB/512 GB SSD/Windows 11 Home) 5430 Notebook,,,"₹81,890","₹1,07,329",23% off,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
800,Acer Swift Go 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin and Lig...,4.3,39 Ratings&2 Reviews,"₹49,990","₹79,999",37% off,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
801,HP Intel Core N N100 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-nf0014TU Chromebook,,,"₹29,990","₹33,935",11% off,Intel Core N Processor,4 GB LPDDR5 RAM,Chrome Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty
802,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,4.4,538 Ratings&45 Reviews,"₹59,990","₹78,778",23% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
803,,,,,,,,,,,
804,,,,,,,,,,,
805,,4.3,,,,12% off,,,,,
806,,,,,,,,,,,
807,,,,,,,,,,,
808,,,,,,,,,,,
809,,,,,,,,,,,
810,HP 14s Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s- dy2506TU Thin and Light ...,4.3,"3,163 Ratings&324 Reviews","₹35,700","₹48,933",27% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display
811,Lenovo V14 Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Windows 10) V14 Thin and Light Laptop,4.5,11 Ratings&1 Reviews,"₹45,990","₹62,000",25% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display
812,Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYM3HN/A,4.5,211 Ratings&15 Reviews,"₹1,26,890","₹1,34,900",5% off,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,256 GB SSD,38.1 cm (15 Inch) Display
813,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,4.3,"1,752 Ratings&126 Reviews","₹57,990","₹86,663",33% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
814,DELL Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,2.6,5 Ratings&0 Reviews,"₹51,990","₹68,890",24% off,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
815,HP Pavilion 15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh3101AU Thin and L...,,,"₹64,990","₹75,794",14% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
816,Acer Extensa Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light L...,4.2,"1,065 Ratings&109 Reviews","₹31,490","₹44,999",30% off,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display
817,ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,3,3 Ratings&1 Reviews,"₹98,063","₹2,02,990",51% off,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display
818,Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,4.1,60 Ratings&5 Reviews,"₹64,990","₹93,190",30% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display
819,Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15I...,4.3,854 Ratings&98 Reviews,"₹34,990","₹61,590",43% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display
820,Acer One14 (2024) Backlit Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thi...,3.7,"2,373 Ratings&299 Reviews","₹35,890","₹59,999",40% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
821,ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ320WS Thin...,4.8,4 Ratings&1 Reviews,"₹42,990","₹56,990",24% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
822,MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Th...,4.1,68 Ratings&8 Reviews,"₹46,990","₹70,990",33% off,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
823,ASUS (2024) Intel Celeron Dual Core N4500 - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,4.1,357 Ratings&32 Reviews,"₹23,590","₹30,990",23% off,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,128 GB SSD,29.46 cm (11.6 Inch) Display
824,DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light La...,4.1,147 Ratings&4 Reviews,"₹58,990","₹73,163",19% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
825,HP Pavilion Intel Core i5 13th Gen 1340p - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Lig...,4.7,6 Ratings&1 Reviews,"₹71,680","₹84,900",15% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
826,HP Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) K3405ZF-LY752WS Thin...,,,"₹76,999","₹1,03,990",25% off,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
827,MICROSOFT Surface Pro (11th Edition) Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Pro) Z...,,,"₹1,61,990","₹1,65,999",2% off,Qualcomm Snapdragon X Elite Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,35.05 cm (13.8 Inch) Touchscreen Display
828,ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,4.4,"4,000 Ratings&401 Reviews","₹70,990","₹98,990",28% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
